ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_symbol,raw_name,raw_exchange,raw_listing_market,route_id
CBOO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBOO,,,,cboe_us_equities_symbols_traded_downloaded
CBOY,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBOY,,,,cboe_us_equities_symbols_traded_downloaded
CBTA,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBTA,,,,cboe_us_equities_symbols_traded_downloaded
CBTJ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBTJ,,,,cboe_us_equities_symbols_traded_downloaded
CBTL,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBTL,,,,cboe_us_equities_symbols_traded_downloaded
CBTO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBTO,,,,cboe_us_equities_symbols_traded_downloaded
CBTY,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBTY,,,,cboe_us_equities_symbols_traded_downloaded
CBXA,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBXA,,,,cboe_us_equities_symbols_traded_downloaded
CBXJ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBXJ,,,,cboe_us_equities_symbols_traded_downloaded
CBXL,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBXL,,,,cboe_us_equities_symbols_traded_downloaded
CBXO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBXO,,,,cboe_us_equities_symbols_traded_downloaded
CBXY,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CBXY,,,,cboe_us_equities_symbols_traded_downloaded
CCUP,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CCUP,,,,cboe_us_equities_symbols_traded_downloaded
CEFS,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CEFS,,,,cboe_us_equities_symbols_traded_downloaded
CEFZ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CEFZ,,,,cboe_us_equities_symbols_traded_downloaded
CEGX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CEGX,,,,cboe_us_equities_symbols_traded_downloaded
CEMB,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CEMB,,,,cboe_us_equities_symbols_traded_downloaded
CFIT,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CFIT,,,,cboe_us_equities_symbols_traded_downloaded
CIFU,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CIFU,,,,cboe_us_equities_symbols_traded_downloaded
CLSE,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CLSE,,,,cboe_us_equities_symbols_traded_downloaded
CLSX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CLSX,,,,cboe_us_equities_symbols_traded_downloaded
CLSZ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CLSZ,,,,cboe_us_equities_symbols_traded_downloaded
CMCI,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CMCI,,,,cboe_us_equities_symbols_traded_downloaded
CNAV,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CNAV,,,,cboe_us_equities_symbols_traded_downloaded
CNYA,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CNYA,,,,cboe_us_equities_symbols_traded_downloaded
COHX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COHX,,,,cboe_us_equities_symbols_traded_downloaded
COII,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COII,,,,cboe_us_equities_symbols_traded_downloaded
COIO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COIO,,,,cboe_us_equities_symbols_traded_downloaded
COIW,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COIW,,,,cboe_us_equities_symbols_traded_downloaded
COMD,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COMD,,,,cboe_us_equities_symbols_traded_downloaded
COPA,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COPA,,,,cboe_us_equities_symbols_traded_downloaded
CORD,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CORD,,,,cboe_us_equities_symbols_traded_downloaded
COSW,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COSW,,,,cboe_us_equities_symbols_traded_downloaded
COWZ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COWZ,,,,cboe_us_equities_symbols_traded_downloaded
COZX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,COZX,,,,cboe_us_equities_symbols_traded_downloaded
CPSL,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CPSL,,,,cboe_us_equities_symbols_traded_downloaded
CRCD,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CRCD,,,,cboe_us_equities_symbols_traded_downloaded
CRDU,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CRDU,,,,cboe_us_equities_symbols_traded_downloaded
CRMX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CRMX,,,,cboe_us_equities_symbols_traded_downloaded
CRWU,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CRWU,,,,cboe_us_equities_symbols_traded_downloaded
CSEX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CSEX,,,,cboe_us_equities_symbols_traded_downloaded
CSM,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CSM,,,,cboe_us_equities_symbols_traded_downloaded
CSTK,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CSTK,,,,cboe_us_equities_symbols_traded_downloaded
CTEF,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CTEF,,,,cboe_us_equities_symbols_traded_downloaded
CTIF,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CTIF,,,,cboe_us_equities_symbols_traded_downloaded
CVAR,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CVAR,,,,cboe_us_equities_symbols_traded_downloaded
CWII,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CWII,,,,cboe_us_equities_symbols_traded_downloaded
CWVX,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,CWVX,,,,cboe_us_equities_symbols_traded_downloaded
DAPR,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DAPR,,,,cboe_us_equities_symbols_traded_downloaded
DAUG,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DAUG,,,,cboe_us_equities_symbols_traded_downloaded
DDEC,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDEC,,,,cboe_us_equities_symbols_traded_downloaded
DDFD,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFD,,,,cboe_us_equities_symbols_traded_downloaded
DDFF,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFF,,,,cboe_us_equities_symbols_traded_downloaded
DDFJ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFJ,,,,cboe_us_equities_symbols_traded_downloaded
DDFL,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFL,,,,cboe_us_equities_symbols_traded_downloaded
DDFM,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFM,,,,cboe_us_equities_symbols_traded_downloaded
DDFN,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFN,,,,cboe_us_equities_symbols_traded_downloaded
DDFO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFO,,,,cboe_us_equities_symbols_traded_downloaded
DDFS,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDFS,,,,cboe_us_equities_symbols_traded_downloaded
DDLS,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDLS,,,,cboe_us_equities_symbols_traded_downloaded
DDNQ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDNQ,,,,cboe_us_equities_symbols_traded_downloaded
DDSQ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDSQ,,,,cboe_us_equities_symbols_traded_downloaded
DDTD,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTD,,,,cboe_us_equities_symbols_traded_downloaded
DDTF,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTF,,,,cboe_us_equities_symbols_traded_downloaded
DDTJ,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTJ,,,,cboe_us_equities_symbols_traded_downloaded
DDTL,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTL,,,,cboe_us_equities_symbols_traded_downloaded
DDTM,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTM,,,,cboe_us_equities_symbols_traded_downloaded
DDTN,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTN,,,,cboe_us_equities_symbols_traded_downloaded
DDTO,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTO,,,,cboe_us_equities_symbols_traded_downloaded
DDTS,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDTS,,,,cboe_us_equities_symbols_traded_downloaded
DDV,,CBOE,USA,cboe_listed_symbols,data/raw/source_providers/cboe_listed_symbols/cboe_symbols_traded_raw.csv,UNKNOWN_PENDING_CLASSIFICATION,REFERENCE_TRADED_SYMBOL_PENDING_VALIDATION,LOW,"Cboe symbols-traded/secondary route parsed; may represent traded symbols or lot-size reference, not primary listing.",,,,DDV,,,,cboe_us_equities_symbols_traded_downloaded
