route_id,url,target_path,ok,status_code,content_type,size_bytes,sha256,error
lse_reports_page_probe,https://www.londonstockexchange.com/reports,data/raw/source_providers/lse_issuers_and_instruments_reports/lse_reports_page.html,True,200,text/html; charset=utf-8,54995,c082660492d1bfb06ac164700d1187ed1d47dc1e940d356ff9f622546ef03d25,
lse_issuers_reports_tab_probe,https://www.londonstockexchange.com/reports?tab=issuers,data/raw/source_providers/lse_issuers_and_instruments_reports/lse_issuers_reports_page.html,True,200,text/html; charset=utf-8,54995,c082660492d1bfb06ac164700d1187ed1d47dc1e940d356ff9f622546ef03d25,
lse_instruments_reports_tab_probe,https://www.londonstockexchange.com/reports?tab=instruments,data/raw/source_providers/lse_issuers_and_instruments_reports/lse_instruments_reports_page.html,True,200,text/html; charset=utf-8,54995,c082660492d1bfb06ac164700d1187ed1d47dc1e940d356ff9f622546ef03d25,
lse_historical_analytics_data_products_probe,https://www.londonstockexchange.com/equities-trading/market-data/historical-analytics-data-products,data/raw/source_providers/lse_issuers_and_instruments_reports/lse_historical_analytics_data_products_page.html,True,200,text/html; charset=utf-8,54995,c082660492d1bfb06ac164700d1187ed1d47dc1e940d356ff9f622546ef03d25,
