source_id,artifact_id,link_order,link_type,label,url,host,official_scope_allowed,looks_download,looks_candidate_related
hkex_market_search_listing_result,hkex_market_search_listing_result_page,102,anchor,Southeast Asia Listing Insights,https://www.hkex.com.hk/Join-Our-Market/IPO/Listing-with-HKEX/Southeast-Asia-Hub?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,104,anchor,Stock Connect,https://www.hkex.com.hk/Mutual-Market/Stock-Connect?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,107,anchor,LME,http://www.lme.com,www.lme.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,108,anchor,QME,http://www.qme.com,www.qme.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,109,anchor,Sustainable Finance at HKEX,https://www.hkex.com.hk/Join-Our-Market/Sustainable-Finance?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,110,anchor,Core Climate,https://www.hkex.com.hk/Join-Our-Market/Sustainable-Finance/Core-Climate?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,111,anchor,Sustainable & Green Exchange (STAGE),https://www.hkex.com.hk/Join-Our-Market/Sustainable-Finance/HKEX-STAGE?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,112,anchor,Biotech @ HKEX,https://www.hkex.com.hk/Join-Our-Market/Biotech?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,113,anchor,Listing of Specialist Technology Companies,https://www.hkex.com.hk/Listing/Rules-and-Guidance/Listing-of-Specialist-Technology-Companies?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,115,anchor,Listing Regulations,https://www.hkex.com.hk/Listing/Listing-Regulations?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,116,anchor,Explore By Role,https://www.hkex.com.hk/Listing/Explore-By-Role/Potential-Applicants?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,118,anchor,Listed Issuers,https://www.hkex.com.hk/Listing/Explore-By-Role/Listed-Issuers?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,119,anchor,Directors,https://www.hkex.com.hk/Listing/Explore-By-Role/Directors?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,120,anchor,Rules & Resources,https://www.hkex.com.hk/Listing/Rules-and-Resources/Rules-and-Resources?sc_lang=en,www.hkex.com.hk,True,False,False
