seed_id,source_id,source_name,seed_type,raw_reference,seed_value,absolute_url,host,path,query_present,endpoint_signal,marker_hits,allowed_for_future_probe,future_probe_reason
8a7efa5fa06fefc0,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,script_src,raw_html_text_only_no_request_performed,https://cdn-cookieyes.com/client_data/aaef49d96429078d7fb3f7c6/script.js,https://cdn-cookieyes.com/client_data/aaef49d96429078d7fb3f7c6/script.js,cdn-cookieyes.com,/client_data/aaef49d96429078d7fb3f7c6/script.js,False,none,,False,host_not_in_future_probe_allowlist
802826a2f3ab9d03,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,script_src,raw_html_text_only_no_request_performed,https://7867ffbbe876435a846fe0266e167d23.js.ubembed.com,https://7867ffbbe876435a846fe0266e167d23.js.ubembed.com,7867ffbbe876435a846fe0266e167d23.js.ubembed.com,,False,none,,False,host_not_in_future_probe_allowlist
bf982ccbff9828ec,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,script_src,raw_html_text_only_no_request_performed,/assets/application/js/common.1784907896.min.js,https://www.tsx.com/assets/application/js/common.1784907896.min.js,www.tsx.com,/assets/application/js/common.1784907896.min.js,False,none,,False,endpoint_signal_too_low
3a005d0bb630f51d,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,script_src,raw_html_text_only_no_request_performed,https://qmod.quotemedia.com/js/qmodLoader.js,https://qmod.quotemedia.com/js/qmodLoader.js,qmod.quotemedia.com,/js/qmodLoader.js,False,medium,quote,False,host_not_in_future_probe_allowlist
f264fc11e49f451a,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,script_src,raw_html_text_only_no_request_performed,https://www.tmx.com/tmxes/tmxes.js?lang=en&nocss&container=tmxes-search-container-mobile&index=tsx,https://www.tmx.com/tmxes/tmxes.js?lang=en&nocss&container=tmxes-search-container-mobile&index=tsx,www.tmx.com,/tmxes/tmxes.js,True,medium,search|tsx,True,allowed_for_controlled_probe_in_future_phase
07d918d217f163ca,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,https://www.tsx.com/en/listings/listing-with-us/listed-company-directory,https://www.tsx.com/en/listings/listing-with-us/listed-company-directory,www.tsx.com,/en/listings/listing-with-us/listed-company-directory,False,medium,company|listed|tsx,True,allowed_for_controlled_probe_in_future_phase
9c129463d47973fb,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/img/touch-icon-iphone.1718215393.png,https://www.tsx.com/assets/application/img/touch-icon-iphone.1718215393.png,www.tsx.com,/assets/application/img/touch-icon-iphone.1718215393.png,False,none,,False,endpoint_signal_too_low
2808dee080b370bc,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/img/touch-icon-ipad.1718215393.png,https://www.tsx.com/assets/application/img/touch-icon-ipad.1718215393.png,www.tsx.com,/assets/application/img/touch-icon-ipad.1718215393.png,False,none,,False,endpoint_signal_too_low
33fb05c60b2a2cb7,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/img/touch-icon-iphone4.1718215393.png,https://www.tsx.com/assets/application/img/touch-icon-iphone4.1718215393.png,www.tsx.com,/assets/application/img/touch-icon-iphone4.1718215393.png,False,none,,False,endpoint_signal_too_low
feb77143fdc02c55,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/img/touch-icon-android.1718215393.png,https://www.tsx.com/assets/application/img/touch-icon-android.1718215393.png,www.tsx.com,/assets/application/img/touch-icon-android.1718215393.png,False,none,,False,endpoint_signal_too_low
6ced488d65d4588e,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/favicon.ico,https://www.tsx.com/favicon.ico,www.tsx.com,/favicon.ico,False,none,,False,endpoint_signal_too_low
c0388e7fef5ff1a8,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,http://microformats.org/profile/hcalendar,http://microformats.org/profile/hcalendar,microformats.org,/profile/hcalendar,False,none,,False,host_not_in_future_probe_allowlist
970a5e29c7461c50,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,https://fonts.googleapis.com,https://fonts.googleapis.com,fonts.googleapis.com,,False,high,api,False,host_not_in_future_probe_allowlist
bddfbec840f284b8,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,https://fonts.gstatic.com,https://fonts.gstatic.com,fonts.gstatic.com,,False,none,,False,host_not_in_future_probe_allowlist
c79a4130ee13a78b,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,"https://fonts.googleapis.com/css2?family=Inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&display=swap","https://fonts.googleapis.com/css2?family=Inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&display=swap",fonts.googleapis.com,/css2,True,high,api,False,host_not_in_future_probe_allowlist
f2bbeb468c2fe788,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/css/style.1761950993.min.css,https://www.tsx.com/assets/application/css/style.1761950993.min.css,www.tsx.com,/assets/application/css/style.1761950993.min.css,False,none,,False,endpoint_signal_too_low
f38eb7e6daff64d3,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,link_href,raw_html_text_only_no_request_performed,/assets/application/css/company-directory.1742857456.min.css,https://www.tsx.com/assets/application/css/company-directory.1742857456.min.css,www.tsx.com,/assets/application/css/company-directory.1742857456.min.css,False,medium,company,True,allowed_for_controlled_probe_in_future_phase
396a7038294eba35,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en,https://www.tsx.com/en,www.tsx.com,/en,False,none,,False,endpoint_signal_too_low
c7fd52aef8702b77,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings,https://www.tsx.com/en/listings,www.tsx.com,/en/listings,False,none,,False,endpoint_signal_too_low
c5bd881e95d9b0a2,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us,https://www.tsx.com/en/listings/listing-with-us,www.tsx.com,/en/listings/listing-with-us,False,none,,False,endpoint_signal_too_low
60ceeb0a64508f74,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/listing-guides,https://www.tsx.com/en/listings/listing-with-us/listing-guides,www.tsx.com,/en/listings/listing-with-us/listing-guides,False,none,,False,endpoint_signal_too_low
6a7978246f088ca3,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles,False,none,,False,endpoint_signal_too_low
2d981e6cd0c7a06d,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/latin-america,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/latin-america,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/latin-america,False,none,,False,endpoint_signal_too_low
5d508c2398395146,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/latin-america-portuguese,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/latin-america-portuguese,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/latin-america-portuguese,False,none,,False,endpoint_signal_too_low
401695bbd8e87152,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/technology,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/technology,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/technology,False,none,,False,endpoint_signal_too_low
01236a8eab064db8,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/diversified-industries,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/diversified-industries,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/diversified-industries,False,none,,False,endpoint_signal_too_low
d196c80091ba232c,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/real-estate,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/real-estate,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/real-estate,False,none,,False,endpoint_signal_too_low
e0fbd39c1dccd538,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/united-states,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/united-states,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/united-states,False,none,,False,endpoint_signal_too_low
df2fc2ec183b99c6,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/international,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/international,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/international,False,none,,False,endpoint_signal_too_low
0a01bad7278da72e,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/exchange-traded-funds,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/exchange-traded-funds,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/exchange-traded-funds,False,none,,False,endpoint_signal_too_low
98fb58d3bb736e1e,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/closed-end-funds,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/closed-end-funds,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/closed-end-funds,False,none,,False,endpoint_signal_too_low
03687d6f01ca42a3,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/structured-notes,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/structured-notes,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/structured-notes,False,none,,False,endpoint_signal_too_low
ebec1d13929e03a5,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/clean-technology,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/clean-technology,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/clean-technology,False,none,,False,endpoint_signal_too_low
54e327c4438a53ac,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/sector-and-product-profiles/life-sciences,https://www.tsx.com/en/listings/listing-with-us/sector-and-product-profiles/life-sciences,www.tsx.com,/en/listings/listing-with-us/sector-and-product-profiles/life-sciences,False,none,,False,endpoint_signal_too_low
44b8ddd3a9180043,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/listing-with-us/listed-company-directory,https://www.tsx.com/en/listings/listing-with-us/listed-company-directory,www.tsx.com,/en/listings/listing-with-us/listed-company-directory,False,medium,company|listed,True,allowed_for_controlled_probe_in_future_phase
14ffb900c1a255e1,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources,False,low,tsx,False,endpoint_signal_too_low
2803077394c02148,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources,False,low,tsx,False,endpoint_signal_too_low
484ea0e004016c31,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,https://decisia.lexum.com/tsx/en/nav.do,https://decisia.lexum.com/tsx/en/nav.do,decisia.lexum.com,/tsx/en/nav.do,False,low,tsx,False,host_not_in_future_probe_allowlist
e407f6edbd156169,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,https://decisia.lexum.com/tsx/sn/en/nav_date.do,https://decisia.lexum.com/tsx/sn/en/nav_date.do,decisia.lexum.com,/tsx/sn/en/nav_date.do,False,low,tsx,False,host_not_in_future_probe_allowlist
7fed6253663963c3,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tmx-linx-exchange-submission-portal,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tmx-linx-exchange-submission-portal,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tmx-linx-exchange-submission-portal,False,low,tsx,False,endpoint_signal_too_low
d80033c61a71606c,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,https://www.tsx.com/ebooks/en/part-three-requirements/,https://www.tsx.com/ebooks/en/part-three-requirements/,www.tsx.com,/ebooks/en/part-three-requirements/,False,low,tsx,False,endpoint_signal_too_low
5ad000192cc50a22,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/corporate-governance,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/corporate-governance,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/corporate-governance,False,low,tsx,False,endpoint_signal_too_low
ac3bfa7ac81cabe6,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/disclosure-requirements,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/disclosure-requirements,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/disclosure-requirements,False,low,tsx,False,endpoint_signal_too_low
5066716cebdd6faf,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/declaring-dividends-or-distributions,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/declaring-dividends-or-distributions,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/declaring-dividends-or-distributions,False,low,tsx,False,endpoint_signal_too_low
6077bf50c6c3af90,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/issuer-fees,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/issuer-fees,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/issuer-fees,False,low,tsx,False,endpoint_signal_too_low
c391cf5c0d3070d4,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/sp-tsx-index-eligibility,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/sp-tsx-index-eligibility,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/sp-tsx-index-eligibility,False,low,tsx,False,endpoint_signal_too_low
ba0335e61ebe6906,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/third-party-contacts,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/third-party-contacts,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/third-party-contacts,False,low,tsx,False,endpoint_signal_too_low
04aab25eda1354f9,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/tmx-door,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/tmx-door,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-issuer-resources/tmx-door,False,low,tsx,False,endpoint_signal_too_low
475115462b0c1e89,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources,False,low,tsx,False,endpoint_signal_too_low
254e91e8f7283e70,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-corporate-finance-manual,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-corporate-finance-manual,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-corporate-finance-manual,False,low,tsx,False,endpoint_signal_too_low
aec2651e6da2c5ed,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/publications,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/publications,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/publications,False,low,tsx,False,endpoint_signal_too_low
d5199b875af5a3f2,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,http://apps.tmx.com/en/nex/index.html,http://apps.tmx.com/en/nex/index.html,apps.tmx.com,/en/nex/index.html,False,none,,False,endpoint_signal_too_low
efea1839b62405ca,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,https://www.tmx.com/TSXVenture/TSXVentureHttpController?GetPage=LcdbSearch,https://www.tmx.com/TSXVenture/TSXVentureHttpController?GetPage=LcdbSearch,www.tmx.com,/TSXVenture/TSXVentureHttpController,True,high,controller|httpcontroller|search|tsx|tsxventure,True,allowed_for_controlled_probe_in_future_phase
a573d134690c986f,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-market-information,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-market-information,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsx-venture-exchange-market-information,False,low,market|tsx,False,endpoint_signal_too_low
77b79c959cf44768,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/graduation-to-toronto-stock-exchange,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/graduation-to-toronto-stock-exchange,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/graduation-to-toronto-stock-exchange,False,medium,stock|tsx,True,allowed_for_controlled_probe_in_future_phase
bc9f36d53ccc0827,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/sandp-tsx-venture-index-eligibility,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/sandp-tsx-venture-index-eligibility,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/sandp-tsx-venture-index-eligibility,False,low,tsx,False,endpoint_signal_too_low
d1b9670bcc2d59db,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/third-party-contacts,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/third-party-contacts,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/third-party-contacts,False,low,tsx,False,endpoint_signal_too_low
a2c6e60e9ab1346b,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/advisory-committees,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/advisory-committees,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/advisory-committees,False,low,tsx,False,endpoint_signal_too_low
6bd422527759b38c,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-passport,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-passport,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-passport,False,low,tsx,False,endpoint_signal_too_low
3adb45036fb28591,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-sandbox,https://www.tsx.com/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-sandbox,www.tsx.com,/en/listings/tsx-and-tsxv-issuer-resources/tsx-venture-exchange-issuer-resources/tsxv-sandbox,False,low,tsx,False,endpoint_signal_too_low
61061bf2182894cb,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/company-services/learning-academy?lang=en,https://www.tsx.com/en/company-services/learning-academy?lang=en,www.tsx.com,/en/company-services/learning-academy,True,medium,company,True,allowed_for_controlled_probe_in_future_phase
81af3f566592fe30,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/company-services/learning-academy/esg-101,https://www.tsx.com/en/company-services/learning-academy/esg-101,www.tsx.com,/en/company-services/learning-academy/esg-101,False,medium,company,True,allowed_for_controlled_probe_in_future_phase
211bca2b96b8fc81,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/c-suite,https://www.tsx.com/en/c-suite,www.tsx.com,/en/c-suite,False,none,,False,endpoint_signal_too_low
793d4a07d5aa6b56,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/door/,https://www.tsx.com/door/,www.tsx.com,/door/,False,none,,False,endpoint_signal_too_low
22a0c0a9ac62a743,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/contact/private-company-reps,https://www.tsx.com/en/contact/private-company-reps,www.tsx.com,/en/contact/private-company-reps,False,medium,company,True,allowed_for_controlled_probe_in_future_phase
e4aa3f8627a991e2,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/current-market-statistics,https://www.tsx.com/en/listings/current-market-statistics,www.tsx.com,/en/listings/current-market-statistics,False,low,market,False,endpoint_signal_too_low
9131181568d85dd6,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/current-market-statistics/subscribe,https://www.tsx.com/en/listings/current-market-statistics/subscribe,www.tsx.com,/en/listings/current-market-statistics/subscribe,False,low,market,False,endpoint_signal_too_low
4e5b0e65b2229a7f,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/listings/current-market-statistics/mig-archives,https://www.tsx.com/en/listings/current-market-statistics/mig-archives,www.tsx.com,/en/listings/current-market-statistics/mig-archives,False,low,market,False,endpoint_signal_too_low
2775d64f4c4fc150,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading,https://www.tsx.com/en/trading,www.tsx.com,/en/trading,False,none,,False,endpoint_signal_too_low
b9b8ada198f44bb6,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading/toronto-stock-exchange,https://www.tsx.com/en/trading/toronto-stock-exchange,www.tsx.com,/en/trading/toronto-stock-exchange,False,medium,stock,True,allowed_for_controlled_probe_in_future_phase
b3c010589263220a,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading/toronto-stock-exchange/order-types-and-features/order-types,https://www.tsx.com/en/trading/toronto-stock-exchange/order-types-and-features/order-types,www.tsx.com,/en/trading/toronto-stock-exchange/order-types-and-features/order-types,False,medium,stock,True,allowed_for_controlled_probe_in_future_phase
da8d1d3d636488b8,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading/toronto-stock-exchange/order-types-and-features/market-on-close,https://www.tsx.com/en/trading/toronto-stock-exchange/order-types-and-features/market-on-close,www.tsx.com,/en/trading/toronto-stock-exchange/order-types-and-features/market-on-close,False,medium,market|stock,True,allowed_for_controlled_probe_in_future_phase
690f7f6ec323df33,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading/toronto-stock-exchange/order-types-and-features/market-on-open,https://www.tsx.com/en/trading/toronto-stock-exchange/order-types-and-features/market-on-open,www.tsx.com,/en/trading/toronto-stock-exchange/order-types-and-features/market-on-open,False,medium,market|stock,True,allowed_for_controlled_probe_in_future_phase
b08b269dd0730b16,tmx_listed_company_directory,TSX/TSXV Listed Company Directory,anchor_href,raw_html_text_only_no_request_performed,/en/trading/toronto-stock-exchange/order-types-and-features/cross-facilities,https://www.tsx.com/en/trading/toronto-stock-exchange/order-types-and-features/cross-facilities,www.tsx.com,/en/trading/toronto-stock-exchange/order-types-and-features/cross-facilities,False,medium,stock,True,allowed_for_controlled_probe_in_future_phase
