source_page_id,source_url,link_text,href,resolved_url,netloc,is_official,has_dataset_extension,has_dataset_keyword,candidate_reason,download_candidate
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Follow-up Obligations Regulated Market,/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/regulated-market,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/regulated-market,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Follow-up Obligations Open Market,/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/open-market,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/open-market,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Exchange Reporting System,/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/exchange-reporting-system,https://www.cashmarket.deutsche-boerse.com/cash-en/Being-Public/Follow-up-Obligations-Exchange-Reporting-System/exchange-reporting-system,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Deutsches Eigenkapitalforum,https://www.eigenkapitalforum.com/en/,https://www.eigenkapitalforum.com/en/,www.eigenkapitalforum.com,False,False,False,,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,More,https://www.eigenkapitalforum.com/en/,https://www.eigenkapitalforum.com/en/,www.eigenkapitalforum.com,False,False,False,,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Xetra & Frankfurt Newsboard,/cash-en/Stay-Informed/newsroom/Xetra-Frankfurt-Newsboard,https://www.cashmarket.deutsche-boerse.com/cash-en/Stay-Informed/newsroom/Xetra-Frankfurt-Newsboard,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Xetra Midpoint,/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Contacts & Hotlines,/cash-en/your-contacts,https://www.cashmarket.deutsche-boerse.com/cash-en/your-contacts,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Trading Calendar,/cash-en/trading/trading-calendar-and-trading-hours,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/trading-calendar-and-trading-hours,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Archive,/cash-en/trading/trading-calendar-and-trading-hours/trading-calendar,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/trading-calendar-and-trading-hours/trading-calendar,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Simulation Calendar,/cash-en/trading/trading-calendar-and-trading-hours/simulation-calendar,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/trading-calendar-and-trading-hours/simulation-calendar,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Tradable Instruments Xetra,/cash-en/trading/Tradable-Instruments-Xetra,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Tradable Instruments Frankfurt,/cash-en/trading/Tradable-Instruments-Xetra/boersefrankfurt,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/boersefrankfurt,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Downloads,/cash-en/trading/Tradable-Instruments-Xetra/Downloads,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Equities,/cash-en/trading/Equities,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Equities,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Top Liquids (XLM),/cash-en/trading/Equities/top-liquids-xlm,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Equities/top-liquids-xlm,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,List of Tradable Shares,/cash-en/trading/Equities/list-of-tradable-shares,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Equities/list-of-tradable-shares,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,DAX Listed Blue Chips,/cash-en/trading/Equities/dax-listed-blue-chips-xetra,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Equities/dax-listed-blue-chips-xetra,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,ETFs & ETPs,/cash-en/trading/etfs-etps,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,New ETFs & ETPs,/cash-en/trading/etfs-etps/new-etfs-etps,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/new-etfs-etps,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
