url,origin_type,official_scope_allowed,download_or_data_hint,selected_for_fetch,selection_reason,attrs
https://global.krx.co.kr/contents/GLB/03/0303/0303060200/GLB0303060200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303060200/GLB0303060200.jsp"", ""data-menu-id"": ""E03030602""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303060300/GLB0303060300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303060300/GLB0303060300.jsp"", ""data-menu-id"": ""E03030603""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303060400/GLB0303060400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303060400/GLB0303060400.jsp"", ""data-menu-id"": ""E03030604""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303060500/GLB0303060500.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303060500/GLB0303060500.jsp"", ""data-menu-id"": ""E03030605""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303060600/GLB0303060600.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303060600/GLB0303060600.jsp"", ""data-menu-id"": ""E03030606""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303070100/GLB0303070100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303070100/GLB0303070100.jsp"", ""data-menu-id"": ""E030307""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303070200/GLB0303070200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303070200/GLB0303070200.jsp"", ""data-menu-id"": ""E03030702""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303070300/GLB0303070300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303070300/GLB0303070300.jsp"", ""data-menu-id"": ""E03030703""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303070400/GLB0303070400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303070400/GLB0303070400.jsp"", ""data-menu-id"": ""E03030704""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303080100/GLB0303080100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303080100/GLB0303080100.jsp"", ""data-menu-id"": ""E030308""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303080200/GLB0303080200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303080200/GLB0303080200.jsp"", ""data-menu-id"": ""E03030802""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303080300/GLB0303080300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303080300/GLB0303080300.jsp"", ""data-menu-id"": ""E03030803""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303080400/GLB0303080400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303080400/GLB0303080400.jsp"", ""data-menu-id"": ""E03030804""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090100/GLB0303090100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090100/GLB0303090100.jsp"", ""data-menu-id"": ""E030309""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090201/GLB0303090201.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090201/GLB0303090201.jsp"", ""data-menu-id"": ""E03030902""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090202/GLB0303090202.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090202/GLB0303090202.jsp"", ""data-menu-id"": ""E0303090202""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090203/GLB0303090203.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090203/GLB0303090203.jsp"", ""data-menu-id"": ""E0303090203""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090204/GLB0303090204.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090204/GLB0303090204.jsp"", ""data-menu-id"": ""E0303090204""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090205/GLB0303090205.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090205/GLB0303090205.jsp"", ""data-menu-id"": ""E0303090205""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090301/GLB0303090301.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090301/GLB0303090301.jsp"", ""data-menu-id"": ""E03030903""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090302/GLB0303090302.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090302/GLB0303090302.jsp"", ""data-menu-id"": ""E0303090302""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090303/GLB0303090303.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090303/GLB0303090303.jsp"", ""data-menu-id"": ""E0303090303""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090304/GLB0303090304.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090304/GLB0303090304.jsp"", ""data-menu-id"": ""E0303090304""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303090305/GLB0303090305.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303090305/GLB0303090305.jsp"", ""data-menu-id"": ""E0303090305""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303100100/GLB0303100100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303100100/GLB0303100100.jsp"", ""data-menu-id"": ""E030310""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303100200/GLB0303100200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303100200/GLB0303100200.jsp"", ""data-menu-id"": ""E03031002""}"
https://global.krx.co.kr/contents/GLB/03/0303/0303100300/GLB0303100300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0303/0303100300/GLB0303100300.jsp"", ""data-menu-id"": ""E03031003""}"
https://global.krx.co.kr/contents/GLB/03/0304/0304020000/GLB0304020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0304/0304020000/GLB0304020000.jsp"", ""data-menu-id"": ""E0304""}"
https://global.krx.co.kr/contents/GLB/03/0304/0304030000/GLB0304030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0304/0304030000/GLB0304030000.jsp"", ""data-menu-id"": ""E030403""}"
https://global.krx.co.kr/contents/GLB/03/0305/0305010000/GLB0305010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0305/0305010000/GLB0305010000.jsp"", ""data-menu-id"": ""E0305""}"
https://global.krx.co.kr/contents/GLB/03/0305/0305020000/GLB0305020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0305/0305020000/GLB0305020000.jsp"", ""data-menu-id"": ""E030502""}"
https://global.krx.co.kr/contents/GLB/03/0305/0305030000/GLB0305030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0305/0305030000/GLB0305030000.jsp"", ""data-menu-id"": ""E030503""}"
https://global.krx.co.kr/contents/GLB/03/0306/0306010000/GLB0306010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0306/0306010000/GLB0306010000.jsp"", ""data-menu-id"": ""E0306""}"
https://global.krx.co.kr/contents/GLB/03/0306/0306020000/GLB0306020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0306/0306020000/GLB0306020000.jsp"", ""data-menu-id"": ""E030602""}"
https://global.krx.co.kr/contents/GLB/03/0306/0306030000/GLB0306030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0306/0306030000/GLB0306030000.jsp"", ""data-menu-id"": ""E030603""}"
https://global.krx.co.kr/contents/GLB/03/0306/0306040000/GLB0306040000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0306/0306040000/GLB0306040000.jsp"", ""data-menu-id"": ""E030604""}"
https://global.krx.co.kr/contents/GLB/03/0306/0306050000/GLB0306050000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0306/0306050000/GLB0306050000.jsp"", ""data-menu-id"": ""E030605""}"
https://global.krx.co.kr/contents/GLB/03/0307/0307010000/GLB0307010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0307/0307010000/GLB0307010000.jsp"", ""data-menu-id"": ""E0307""}"
https://global.krx.co.kr/contents/GLB/03/0307/0307020000/GLB0307020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0307/0307020000/GLB0307020000.jsp"", ""data-menu-id"": ""E030702""}"
https://global.krx.co.kr/contents/GLB/03/0307/0307030000/GLB0307030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0307/0307030000/GLB0307030000.jsp"", ""data-menu-id"": ""E030703""}"
https://global.krx.co.kr/contents/GLB/03/0307/0307040000/GLB0307040000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0307/0307040000/GLB0307040000.jsp"", ""data-menu-id"": ""E030704""}"
https://global.krx.co.kr/contents/GLB/03/0308/0308010000/GLB0308010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/03/0308/0308010000/GLB0308010000.jsp"", ""data-menu-id"": ""E0308""}"
https://global.krx.co.kr/contents/GLB/06/0601/0601000000/GLB0601000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0601/0601000000/GLB0601000000.jsp"", ""title"": ""Regulation"", ""data-menu-id"": ""E06""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010101/GLB0602010101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010101/GLB0602010101.jsp"", ""data-menu-id"": ""E0602""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010102/GLB0602010102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010102/GLB0602010102.jsp"", ""data-menu-id"": ""E0602010102""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010103/GLB0602010103.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010103/GLB0602010103.jsp"", ""data-menu-id"": ""E0602010103""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010201/GLB0602010201.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010201/GLB0602010201.jsp"", ""data-menu-id"": ""E06020102""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010202/GLB0602010202.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010202/GLB0602010202.jsp"", ""data-menu-id"": ""E0602010202""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010203/GLB0602010203.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010203/GLB0602010203.jsp"", ""data-menu-id"": ""E0602010203""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010204/GLB0602010204.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010204/GLB0602010204.jsp"", ""data-menu-id"": ""E0602010204""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602010205/GLB0602010205.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602010205/GLB0602010205.jsp"", ""data-menu-id"": ""E0602010205""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020101/GLB0602020101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020101/GLB0602020101.jsp"", ""data-menu-id"": ""E060202""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020102/GLB0602020102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020102/GLB0602020102.jsp"", ""data-menu-id"": ""E0602020102""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020103/GLB0602020103.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020103/GLB0602020103.jsp"", ""data-menu-id"": ""E0602020103""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020201/GLB0602020201.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020201/GLB0602020201.jsp"", ""data-menu-id"": ""E06020202""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020202/GLB0602020202.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020202/GLB0602020202.jsp"", ""data-menu-id"": ""E0602020202""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020203/GLB0602020203.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020203/GLB0602020203.jsp"", ""data-menu-id"": ""E0602020203""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020204/GLB0602020204.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020204/GLB0602020204.jsp"", ""data-menu-id"": ""E0602020204""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602020205/GLB0602020205.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602020205/GLB0602020205.jsp"", ""data-menu-id"": ""E0602020205""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602030101/GLB0602030101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602030101/GLB0602030101.jsp"", ""data-menu-id"": ""E060203""}"
https://global.krx.co.kr/contents/GLB/06/0602/0602040100/GLB0602040100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0602/0602040100/GLB0602040100.jsp"", ""data-menu-id"": ""E060204""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010100/GLB0603010100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010100/GLB0603010100.jsp"", ""data-menu-id"": ""E0603""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010200/GLB0603010200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010200/GLB0603010200.jsp"", ""data-menu-id"": ""E06030102""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010300/GLB0603010300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010300/GLB0603010300.jsp"", ""data-menu-id"": ""E06030103""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010500/GLB0603010500.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010500/GLB0603010500.jsp"", ""data-menu-id"": ""E06030105""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010600/GLB0603010600.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010600/GLB0603010600.jsp"", ""data-menu-id"": ""E06030106""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010700/GLB0603010700.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010700/GLB0603010700.jsp"", ""data-menu-id"": ""E06030107""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010801/GLB0603010801.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010801/GLB0603010801.jsp"", ""data-menu-id"": ""E06030108""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010802/GLB0603010802.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010802/GLB0603010802.jsp"", ""data-menu-id"": ""E0603010802""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010803/GLB0603010803.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010803/GLB0603010803.jsp"", ""data-menu-id"": ""E0603010803""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603010900/GLB0603010900.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603010900/GLB0603010900.jsp"", ""data-menu-id"": ""E06030109""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603011001/GLB0603011001.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603011001/GLB0603011001.jsp"", ""data-menu-id"": ""E06030110""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603011002/GLB0603011002.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603011002/GLB0603011002.jsp"", ""data-menu-id"": ""E0603011002""}"
https://global.krx.co.kr/contents/GLB/06/0603/0603011003/GLB0603011003.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0603/0603011003/GLB0603011003.jsp"", ""data-menu-id"": ""E0603011003""}"
https://global.krx.co.kr/contents/GLB/06/0604/0604010100/GLB0604010100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0604/0604010100/GLB0604010100.jsp"", ""data-menu-id"": ""E0604""}"
https://global.krx.co.kr/contents/GLB/06/0604/0604010200/GLB0604010200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0604/0604010200/GLB0604010200.jsp"", ""data-menu-id"": ""E06040102""}"
https://global.krx.co.kr/contents/GLB/06/0604/0604010300/GLB0604010300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0604/0604010300/GLB0604010300.jsp"", ""data-menu-id"": ""E06040103""}"
https://global.krx.co.kr/contents/GLB/06/0604/0604010400/GLB0604010400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0604/0604010400/GLB0604010400.jsp"", ""data-menu-id"": ""E06040104""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605010101/GLB0605010101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605010101/GLB0605010101.jsp"", ""data-menu-id"": ""E0605""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605010102/GLB0605010102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605010102/GLB0605010102.jsp"", ""data-menu-id"": ""E0605010102""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605010104/GLB0605010104.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605010104/GLB0605010104.jsp"", ""data-menu-id"": ""E0605010104""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605010103/GLB0605010103.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605010103/GLB0605010103.jsp"", ""data-menu-id"": ""E0605010103""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605020101/GLB0605020101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605020101/GLB0605020101.jsp"", ""data-menu-id"": ""E060502""}"
https://global.krx.co.kr/contents/GLB/06/0605/0605030100/GLB0605030100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0605/0605030100/GLB0605030100.jsp"", ""data-menu-id"": ""E060503""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606010101/GLB0606010101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606010101/GLB0606010101.jsp"", ""data-menu-id"": ""E0606""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606010102/GLB0606010102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606010102/GLB0606010102.jsp"", ""data-menu-id"": ""E0606010102""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606020101/GLB0606020101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606020101/GLB0606020101.jsp"", ""data-menu-id"": ""E060602""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606030101/GLB0606030101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606030101/GLB0606030101.jsp"", ""data-menu-id"": ""E060603""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606030102/GLB0606030102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606030102/GLB0606030102.jsp"", ""data-menu-id"": ""E0606030102""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606030103/GLB0606030103.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606030103/GLB0606030103.jsp"", ""data-menu-id"": ""E0606030103""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606030104/GLB0606030104.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606030104/GLB0606030104.jsp"", ""data-menu-id"": ""E0606030104""}"
https://global.krx.co.kr/contents/GLB/06/0606/0606030105/GLB0606030105.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0606/0606030105/GLB0606030105.jsp"", ""data-menu-id"": ""E0606030105""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030101/GLB0608030101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030101/GLB0608030101.jsp"", ""data-menu-id"": ""E0608""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030102/GLB0608030102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030102/GLB0608030102.jsp"", ""data-menu-id"": ""E0608030102""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030300/GLB0608030300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030300/GLB0608030300.jsp"", ""data-menu-id"": ""E06080303""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030400/GLB0608030400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030400/GLB0608030400.jsp"", ""data-menu-id"": ""E06080304""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030500/GLB0608030500.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030500/GLB0608030500.jsp"", ""data-menu-id"": ""E06080305""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608030700/GLB0608030700.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608030700/GLB0608030700.jsp"", ""data-menu-id"": ""E06080307""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608040100/GLB0608040100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608040100/GLB0608040100.jsp"", ""data-menu-id"": ""E060804""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608040200/GLB0608040200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608040200/GLB0608040200.jsp"", ""data-menu-id"": ""E06080402""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608040300/GLB0608040300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608040300/GLB0608040300.jsp"", ""data-menu-id"": ""E06080403""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608040400/GLB0608040400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608040400/GLB0608040400.jsp"", ""data-menu-id"": ""E06080404""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050101/GLB0608050101.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050101/GLB0608050101.jsp"", ""data-menu-id"": ""E060805""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050102/GLB0608050102.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050102/GLB0608050102.jsp"", ""data-menu-id"": ""E0608050102""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050201/GLB0608050201.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050201/GLB0608050201.jsp"", ""data-menu-id"": ""E06080502""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050202/GLB0608050202.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050202/GLB0608050202.jsp"", ""data-menu-id"": ""E0608050202""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050300/GLB0608050300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050300/GLB0608050300.jsp"", ""data-menu-id"": ""E06080503""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050401/GLB0608050401.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050401/GLB0608050401.jsp"", ""data-menu-id"": ""E06080504""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050402/GLB0608050402.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050402/GLB0608050402.jsp"", ""data-menu-id"": ""E0608050402""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050501/GLB0608050501.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050501/GLB0608050501.jsp"", ""data-menu-id"": ""E06080505""}"
https://global.krx.co.kr/contents/GLB/06/0608/0608050502/GLB0608050502.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0608/0608050502/GLB0608050502.jsp"", ""data-menu-id"": ""E0608050502""}"
https://global.krx.co.kr/contents/GLB/06/0609/0609010000/GLB0609010000S1.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0609/0609010000/GLB0609010000S1.jsp"", ""data-menu-id"": ""E0609""}"
https://global.krx.co.kr/contents/GLB/06/0609/0609020000/GLB0609020000S1.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/06/0609/0609020000/GLB0609020000S1.jsp"", ""data-menu-id"": ""E060902""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402020000/GLB0402020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402020000/GLB0402020000.jsp"", ""title"": ""Technology"", ""data-menu-id"": ""E04""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402030000/GLB0402030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402030000/GLB0402030000.jsp"", ""data-menu-id"": ""E040203""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402040000/GLB0402040000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402040000/GLB0402040000.jsp"", ""data-menu-id"": ""E040204""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402050000/GLB0402050000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402050000/GLB0402050000.jsp"", ""data-menu-id"": ""E040205""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402060000/GLB0402060000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402060000/GLB0402060000.jsp"", ""data-menu-id"": ""E040206""}"
https://global.krx.co.kr/contents/GLB/04/0402/0402010000/GLB0402010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0402/0402010000/GLB0402010000.jsp"", ""data-menu-id"": ""E040201""}"
https://global.krx.co.kr/contents/GLB/04/0401/0401000000/GLB0401000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/04/0401/0401000000/GLB0401000000.jsp"", ""data-menu-id"": ""E0401""}"
https://global.krx.co.kr/contents/TSK/05/05010000/TSK05010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05010000/TSK05010000.jsp"", ""data-menu-id"": ""E0403""}"
https://global.krx.co.kr/contents/TSK/05/05020000/TSK05020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05020000/TSK05020000.jsp"", ""data-menu-id"": ""E040302""}"
https://global.krx.co.kr/contents/TSK/05/05030000/TSK05030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05030000/TSK05030000.jsp"", ""data-menu-id"": ""E040303""}"
