source_phase,provider,source_file,source_sheet,source_excel_row_number,asx_code,ticker,symbol,name,isin,security_group_code,product_description,last_price,business_date,instrument_class,include_decision,exclusion_reason,scope_confidence,context_match,duplicate_asx_code_in_extraction,duplicate_isin_in_extraction,raw_code_column,raw_name_column,raw_isin_column,raw_product_column
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,6,14D,14D.AX,14D.AX,1414 DEGREES LIMITED,AU0000010696,EQY,ORDINARY FULLY PAID,0.09,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,17,29M,29M.AX,29M.AX,29METALS LIMITED,AU0000157067,EQY,ORDINARY FULLY PAID,0.255,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,19,T3D,T3D.AX,T3D.AX,333D LIMITED,AU000000T3D6,EQY,ORDINARY FULLY PAID,0.04,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,21,TCF,TCF.AX,TCF.AX,360 CAPITAL MORTGAGE REIT,AU0000108771,EQY,ORDINARY UNITS FULLY PAID,5.72,30/06/2026,a_reit_equity_like,include_conditional,a_reit_equity_like_confirm_in_validation,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,22,TOT,TOT.AX,TOT.AX,360 CAPITAL REIT,AU000000TOT4,EQY,FULLY PAID UNITS STAPLED SECURITIES,0.41,30/06/2026,a_reit_equity_like,include_conditional,a_reit_equity_like_confirm_in_validation,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,23,TDO,TDO.AX,TDO.AX,3D ENERGI LIMITED,AU000000TDO8,EQY,ORDINARY FULLY PAID,0.08,22/01/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,27,3PL,3PL.AX,3PL.AX,3P LEARNING LIMITED..,AU0000003PL9,EQY,ORDINARY FULLY PAID,0.3,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,29,49M,49M.AX,49M.AX,49 METALS LIMITED,AU0000455057,EQY,ORDINARY FULLY PAID,0.095,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,36,4DX,4DX.AX,4DX.AX,4DMEDICAL LIMITED,AU0000095416,EQY,ORDINARY FULLY PAID,4.53,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,44,4DS,4DS.AX,4DS.AX,4DS MEMORY LIMITED,AU0000004DS8,EQY,ORDINARY FULLY PAID,0.011,24/04/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,50,5GN,5GN.AX,5GN.AX,5G NETWORKS LIMITED.,AU0000317554,EQY,ORDINARY FULLY PAID,0.059,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,59,6KA,6KA.AX,6KA.AX,"6K ADDITIVE, INC.",AU0000432205,EQY,CDI 1:1 US PERSON PROHIBITED EXCLUDING QIB,0.76,30/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,68,88E,88E.AX,88E.AX,88 ENERGY LIMITED,AU00000088E2,EQY,ORDINARY FULLY PAID,0.018,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,75,8CO,8CO.AX,8CO.AX,8COMMON LIMITED,AU0000008CO0,EQY,ORDINARY FULLY PAID,0.023,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,77,8IH,8IH.AX,8IH.AX,8I HOLDINGS LTD,AU0000008IH1,EQY,CHESS DEPOSITARY INTERESTS 1:1,0.012,29/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,82,ABG,ABG.AX,ABG.AX,ABACUS GROUP,AU0000291882,EQY,FULLY PAID ORDINARY/UNITS STAPLED SECURITIES,0.965,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,86,ABX,ABX.AX,ABX.AX,ABX GROUP LIMITED,AU000000ABX3,EQY,ORDINARY FULLY PAID,0.043,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,97,AKG,AKG.AX,AKG.AX,ACADEMIES AUSTRALASIA GROUP LIMITED,AU000000AKG9,EQY,ORDINARY FULLY PAID,0.075,29/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,98,AX8,AX8.AX,AX8.AX,ACCELERATE RESOURCES LIMITED,AU000000AX84,EQY,ORDINARY FULLY PAID,0.005,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,104,AX1,AX1.AX,AX1.AX,ACCENT GROUP LIMITED,AU000000AX19,EQY,ORDINARY FULLY PAID,0.71,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,106,ACS,ACS.AX,ACS.AX,ACCENT RESOURCES NL,AU000000ACS1,EQY,ORDINARY FULLY PAID,0.025,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,107,ADC,ADC.AX,ADC.AX,ACDC METALS LTD,AU0000251811,EQY,ORDINARY FULLY PAID,0.038,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,115,ACQ,ACQ.AX,ACQ.AX,ACORN CAPITAL INVESTMENT FUND LIMITED,AU000000ACQ5,EQY,ORDINARY FULLY PAID,0.88,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,116,ACF,ACF.AX,ACF.AX,ACROW LIMITED,AU0000006124,EQY,ORDINARY FULLY PAID,0.895,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,118,ACR,ACR.AX,ACR.AX,ACRUX LIMITED,AU000000ACR3,EQY,ORDINARY FULLY PAID,0.012,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,123,ACT,ACT.AX,ACT.AX,ACTCELERATE INTERNATIONAL GROUP LTD,KYG008211016,,NSX - ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,124,ACW,ACW.AX,ACW.AX,ACTINOGEN MEDICAL LIMITED,AU000000ACW3,EQY,ORDINARY FULLY PAID,0.031,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,129,ATV,ATV.AX,ATV.AX,ACTIVEPORT GROUP LTD,AU0000171910,EQY,ORDINARY FULLY PAID,0.026,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,136,AIV,AIV.AX,AIV.AX,ACTIVEX LIMITED,AU000000AIV2,EQY,ORDINARY FULLY PAID,0.024,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,137,ACU,ACU.AX,ACU.AX,ACUMENTIS GROUP LIMITED,AU0000077604,EQY,ORDINARY FULLY PAID,0.078,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,138,ACE,ACE.AX,ACE.AX,ACUSENSUS LIMITED.,AU0000259582,EQY,ORDINARY FULLY PAID,1.24,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,149,ADH,ADH.AX,ADH.AX,ADAIRS LIMITED,AU000000ADH2,EQY,ORDINARY FULLY PAID,1.46,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,151,1AD,1AD.AX,1AD.AX,ADALTA LIMITED,AU0000001AD2,EQY,ORDINARY FULLY PAID,0.003,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,155,ADD,ADD.AX,ADD.AX,ADAVALE RESOURCES LIMITED,AU000000ADD1,EQY,ORDINARY FULLY PAID,0.036,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,163,AHE,AHE.AX,AHE.AX,ADHERIS HEALTH LIMITED,AU0000437493,EQY,ORDINARY FULLY PAID,0.012,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,172,ADR,ADR.AX,ADR.AX,ADHERIUM LIMITED,AU000000ADR1,,ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,185,AI1,AI1.AX,AI1.AX,ADISYN LTD,AU0000301400,EQY,ORDINARY FULLY PAID,0.175,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,193,ADY,ADY.AX,ADY.AX,ADMIRALTY RESOURCES NL.,AU000000ADY7,EQY,ORDINARY FULLY PAID,0.006,30/09/2025,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,194,AD1,AD1.AX,AD1.AX,ADNEO LIMITED,AU000000AD13,EQY,ORDINARY FULLY PAID,0.013,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,203,ABY,ABY.AX,ABY.AX,ADORE BEAUTY GROUP LIMITED,AU0000109506,EQY,ORDINARY FULLY PAID,0.3,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,206,AHL,AHL.AX,AHL.AX,ADRAD HOLDINGS LIMITED,AU0000237174,EQY,ORDINARY FULLY PAID,1.45,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,208,ADS,ADS.AX,ADS.AX,ADSLOT LTD.,AU0000087819,EQY,ORDINARY FULLY PAID,0.001,29/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,219,AVM,AVM.AX,AVM.AX,ADVANCE METALS LIMITED,AU0000227720,EQY,ORDINARY FULLY PAID,0.06,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,228,ANO,ANO.AX,ANO.AX,ADVANCE ZINCTEK LIMITED,AU000000ANO7,EQY,ORDINARY FULLY PAID,0.8,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,229,ABV,ABV.AX,ABV.AX,ADVANCED BRAKING TECHNOLOGY LTD,AU000000ABV7,EQY,ORDINARY FULLY PAID,0.11,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,231,AEM,AEM.AX,AEM.AX,ADVANCED ENGINEERED MATERIALS LTD,AU0000433500,EQY,ORDINARY FULLY PAID,0.405,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,237,AIH,AIH.AX,AIH.AX,ADVANCED INNERGY HOLDINGS LIMITED,AU0000423667,EQY,ORDINARY FULLY PAID,0.67,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,238,A88,A88.AX,A88.AX,ADVANCETC LIMITED,AU000000A880,,NSX - ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,239,AV1,AV1.AX,AV1.AX,ADVERITAS LIMITED,AU0000033946,EQY,ORDINARY FULLY PAID,0.078,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,241,ADX,ADX.AX,ADX.AX,ADX ENERGY LTD,AU000000ADX9,EQY,ORDINARY FULLY PAID,0.024,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,257,AER,AER.AX,AER.AX,AEERIS LTD,AU000000AER9,EQY,ORDINARY FULLY PAID,0.07,29/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,262,AEI,AEI.AX,AEI.AX,AERIS ENVIRONMENTAL LTD,AU000000AEI8,EQY,ORDINARY FULLY PAID,0.033,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,264,AIS,AIS.AX,AIS.AX,AERIS RESOURCES LIMITED,AU000000AIS8,EQY,ORDINARY FULLY PAID,0.37,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,266,AMX,AMX.AX,AMX.AX,AEROMETREX LIMITED,AU0000064560,EQY,ORDINARY FULLY PAID,0.25,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,268,AFL,AFL.AX,AFL.AX,AF LEGAL GROUP LTD,AU0000048001,EQY,ORDINARY FULLY PAID,0.12,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,276,AFP,AFP.AX,AFP.AX,AFT PHARMACEUTICALS LIMITED,NZAFTE0001S4,EQY,ORDINARY FULLY PAID FOREIGN EXEMPT NZX,3.01,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,279,AGL,AGL.AX,AGL.AX,AGL ENERGY LIMITED.,AU000000AGL7,EQY,ORDINARY FULLY PAID,8.35,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,281,AMN,AMN.AX,AMN.AX,AGRIMIN LIMITED,AU000000AMN1,EQY,ORDINARY FULLY PAID,0.052,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,287,AGR,AGR.AX,AGR.AX,AGUIA RESOURCES LIMITED,AU000000AGR4,EQY,ORDINARY FULLY PAID,0.02,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,297,AIX,AIX.AX,AIX.AX,AI PRIVATE OPPORTUNITIES TRUST,AU0000473852,,ORDINARY UNITS FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,298,A1M,A1M.AX,A1M.AX,AIC MINES LIMITED,AU0000049033,EQY,ORDINARY FULLY PAID,0.725,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,300,AIM,AIM.AX,AIM.AX,AI-MEDIA TECHNOLOGIES LIMITED,AU0000101636,EQY,ORDINARY FULLY PAID,0.23,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,302,APW,APW.AX,APW.AX,AIMS PROPERTY SECURITIES FUND,AU000000APW5,EQY,ORDINARY UNITS FULLY PAID,4.16,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,303,AGI,AGI.AX,AGI.AX,AINSWORTH GAME TECHNOLOGY LIMITED,AU000000AGI3,EQY,ORDINARY FULLY PAID,1.21,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,304,AC1,AC1.AX,AC1.AX,AIR CHANGE INTERNATIONAL LIMITED.,AU000000AC14,,NSX - ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,305,AIZ,AIZ.AX,AIZ.AX,AIR NEW ZEALAND LIMITED,NZAIRE0001S2,EQY,ORDINARY FULLY PAID FOREIGN EXEMPT NZX,0.35,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,310,ART,ART.AX,ART.AX,AIRTASKER LIMITED,AU0000135998,EQY,ORDINARY FULLY PAID,0.22,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,313,AJL,AJL.AX,AJL.AX,AJ LUCAS GROUP LIMITED,AU000000AJL1,EQY,ORDINARY FULLY PAID,0.008,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,314,AKO,AKO.AX,AKO.AX,AKORA RESOURCES LIMITED,AU0000113698,EQY,ORDINARY FULLY PAID,0.077,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,316,AEG,AEG.AX,AEG.AX,ALAND EQUITY GROUP LIMITED,AU0000449209,EQY,ORDINARY FULLY PAID,0.074,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,324,AUQ,AUQ.AX,AUQ.AX,ALARA RESOURCES LIMITED,AU000000AUQ7,EQY,ORDINARY FULLY PAID,0.043,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,329,ALB,ALB.AX,ALB.AX,ALBION RESOURCES LIMITED,AU0000142002,EQY,ORDINARY FULLY PAID,0.049,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,333,ABR,ABR.AX,ABR.AX,ALBRIGHT METALS LTD,AU0000440042,EQY,ORDINARY FULLY PAID,0.003,29/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,337,ALY,ALY.AX,ALY.AX,ALCHEMY RESOURCES LIMITED,AU000000ALY0,EQY,ORDINARY FULLY PAID,0.006,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
